Date,Open,High,Low,Close,Volume,Adj Close
2011-08-05,548.0,567.0,546.0,566.0,14729500,566.0
2011-08-08,560.0,568.0,556.0,557.0,10114000,557.0
2011-08-09,543.0,544.0,520.0,541.0,13122500,541.0
2011-08-10,555.0,557.0,545.0,546.0,8666000,546.0
2011-08-11,531.0,541.0,526.0,538.0,8660000,538.0
2011-08-12,545.0,547.0,529.0,533.0,6333500,533.0
2011-08-15,542.0,544.0,535.0,538.0,4812500,538.0
2011-08-16,540.0,552.0,540.0,550.0,7383000,550.0
2011-08-17,550.0,554.0,545.0,550.0,5124500,550.0
2011-08-18,550.0,552.0,535.0,537.0,6154000,537.0
2011-08-19,527.0,527.0,519.0,521.0,7476500,521.0
2011-08-22,514.0,516.0,501.0,503.0,9081500,503.0
2011-08-23,504.0,508.0,495.0,502.0,8261000,502.0
2011-08-24,507.0,513.0,496.0,498.0,7876000,498.0
2011-08-25,506.0,515.0,505.0,508.0,8205500,508.0
2011-08-26,503.0,520.0,503.0,518.0,6490000,518.0
2011-08-29,519.0,533.0,516.0,528.0,7752000,528.0
2011-08-30,535.0,541.0,533.0,540.0,6199500,540.0
2011-08-31,536.0,537.0,530.0,534.0,6745000,534.0
2011-09-01,539.0,555.0,539.0,551.0,11301000,551.0
2011-09-02,547.0,549.0,541.0,544.0,6104000,544.0
2011-09-05,537.0,538.0,531.0,534.0,4650500,534.0
2011-09-06,530.0,532.0,511.0,515.0,6993000,515.0
2011-09-07,517.0,528.0,515.0,525.0,7062000,525.0
2011-09-08,535.0,535.0,522.0,526.0,3530000,526.0
2011-09-09,527.0,535.0,526.0,528.0,6135500,528.0
2011-09-12,518.0,521.0,514.0,519.0,4765500,519.0
2011-09-13,526.0,531.0,519.0,528.0,5943000,528.0
2011-09-14,530.0,538.0,522.0,524.0,5829500,524.0
2011-09-15,534.0,540.0,530.0,532.0,4681500,532.0
2011-09-16,542.0,556.0,540.0,553.0,8106000,553.0
2011-09-20,550.0,550.0,542.0,547.0,4253000,547.0
2011-09-21,550.0,561.0,549.0,559.0,7812000,559.0
2011-09-22,565.0,565.0,538.0,539.0,10729500,539.0
2011-09-26,540.0,541.0,510.0,513.0,9992000,513.0
2011-09-27,525.0,532.0,524.0,532.0,5891000,532.0
2011-09-28,532.0,543.0,520.0,524.0,9921000,524.0
2011-09-29,520.0,536.0,520.0,536.0,7867000,536.0
2011-09-30,537.0,539.0,522.0,529.0,9344000,529.0
2011-10-03,509.0,513.0,484.0,497.0,12347000,497.0
2011-10-04,485.0,485.0,470.0,482.0,11791500,482.0
2011-10-05,483.0,483.0,460.0,462.0,15618500,462.0
2011-10-06,470.0,478.0,470.0,472.0,7930000,472.0
2011-10-07,479.0,492.0,478.0,490.0,9713000,490.0
2011-10-11,505.0,507.0,500.0,501.0,6000000,501.0
2011-10-12,495.0,508.0,494.0,504.0,3804500,504.0
2011-10-13,513.0,520.0,511.0,517.0,5224000,517.0
2011-10-14,515.0,519.0,500.0,502.0,5686000,502.0
2011-10-17,516.0,516.0,505.0,507.0,4127000,507.0
2011-10-18,498.0,501.0,495.0,499.0,4430000,499.0
2011-10-19,501.0,505.0,494.0,495.0,5396000,495.0
2011-10-20,496.0,500.0,485.0,489.0,4613500,489.0
2011-10-21,485.0,491.0,485.0,489.0,3406500,489.0
2011-10-24,492.0,498.0,488.0,497.0,3790000,497.0
2011-10-25,506.0,508.0,490.0,491.0,6120500,491.0
2011-10-26,485.0,491.0,477.0,485.0,7240500,485.0
2011-10-27,486.0,489.0,471.0,488.0,11180500,488.0
2011-10-28,501.0,509.0,493.0,498.0,11243500,498.0
2011-10-31,498.0,498.0,484.0,484.0,7352500,484.0
2011-11-01,478.0,478.0,463.0,467.0,14440000,467.0
2011-11-02,462.0,463.0,451.0,452.0,9655500,452.0
2011-11-04,459.0,466.0,453.0,464.0,8892000,464.0
2011-11-07,458.0,459.0,449.0,454.0,6036000,454.0
2011-11-08,451.0,457.0,448.0,451.0,5202000,451.0
2011-11-09,450.0,456.0,446.0,452.0,4880500,452.0
2011-11-10,438.0,439.0,432.0,438.0,5971500,438.0
2011-11-11,440.0,441.0,432.0,434.0,4916500,434.0
2011-11-14,442.0,448.0,439.0,442.0,6742500,442.0
2011-11-15,440.0,440.0,433.0,433.0,3384000,433.0
2011-11-16,429.0,430.0,420.0,421.0,6295000,421.0
2011-11-17,421.0,431.0,417.0,430.0,6684500,430.0
2011-11-18,423.0,424.0,416.0,418.0,5996000,418.0
2011-11-21,416.0,422.0,413.0,418.0,4065500,418.0
2011-11-22,411.0,427.0,410.0,425.0,5922000,425.0
2011-11-24,420.0,425.0,414.0,420.0,5397000,420.0
2011-11-25,420.0,426.0,419.0,419.0,4107500,419.0
2011-11-28,423.0,430.0,421.0,422.0,4845500,422.0
2011-11-29,428.0,441.0,424.0,440.0,6399500,440.0
2011-11-30,436.0,438.0,426.0,437.0,8796500,437.0
2011-12-01,450.0,463.0,447.0,460.0,10996000,460.0
2011-12-02,458.0,465.0,457.0,463.0,6565000,463.0
2011-12-05,466.0,467.0,461.0,463.0,3989500,463.0
2011-12-06,461.0,462.0,452.0,452.0,5196500,452.0
2011-12-07,458.0,472.0,454.0,469.0,10189000,469.0
2011-12-08,463.0,469.0,458.0,462.0,7666500,462.0
2011-12-09,459.0,461.0,451.0,452.0,9886000,452.0
2011-12-12,458.0,467.0,456.0,460.0,6655000,460.0
2011-12-13,452.0,453.0,443.0,451.0,8421500,451.0
2011-12-14,449.0,452.0,444.0,448.0,6895000,448.0
2011-12-15,445.0,447.0,434.0,435.0,5121500,435.0
2011-12-16,438.0,443.0,434.0,437.0,5156000,437.0
2011-12-19,433.0,433.0,416.0,420.0,9611000,420.0
2011-12-20,421.0,424.0,420.0,424.0,5421000,424.0
2011-12-21,430.0,436.0,430.0,431.0,6101500,431.0
2011-12-22,435.0,435.0,426.0,429.0,6703500,429.0
2011-12-26,436.0,437.0,431.0,433.0,2916000,433.0
2011-12-27,429.0,432.0,425.0,431.0,3033000,431.0
2011-12-28,433.0,433.0,424.0,424.0,3554500,424.0
2011-12-29,424.0,425.0,416.0,423.0,4145500,423.0
2011-12-30,421.0,424.0,419.0,424.0,3434500,424.0
2012-01-04,429.0,437.0,427.0,433.0,5437000,433.0
2012-01-05,433.0,439.0,429.0,436.0,3536500,436.0
2012-01-06,431.0,432.0,420.0,423.0,7041000,423.0
2012-01-10,423.0,423.0,410.0,416.0,7239500,416.0
2012-01-11,412.0,419.0,410.0,419.0,7611500,419.0
2012-01-12,416.0,419.0,413.0,414.0,4625500,414.0
2012-01-13,416.0,425.0,416.0,421.0,8434000,421.0
2012-01-16,421.0,421.0,415.0,418.0,5968000,418.0
2012-01-17,420.0,421.0,416.0,418.0,4486000,418.0
2012-01-18,420.0,435.0,416.0,430.0,5769500,430.0
2012-01-19,430.0,445.0,428.0,442.0,9324500,442.0
2012-01-20,449.0,466.0,447.0,463.0,14348500,463.0
2012-01-23,461.0,463.0,456.0,459.0,7031000,459.0
2012-01-24,458.0,459.0,452.0,455.0,4638500,455.0
2012-01-25,457.0,457.0,448.0,450.0,10125000,450.0
2012-01-26,448.0,452.0,442.0,444.0,9041000,444.0
2012-01-27,442.0,446.0,438.0,442.0,9737500,442.0
2012-01-30,441.0,442.0,434.0,436.0,4825000,436.0
2012-01-31,435.0,440.0,426.0,428.0,6650000,428.0
2012-02-01,427.0,434.0,425.0,429.0,8418500,429.0
2012-02-02,431.0,444.0,428.0,430.0,9998500,430.0
2012-02-03,427.0,444.0,417.0,437.0,18372000,437.0
2012-02-06,441.0,445.0,427.0,429.0,6565000,429.0
2012-02-07,428.0,446.0,426.0,444.0,12309000,444.0
2012-02-08,445.0,455.0,439.0,454.0,12937000,454.0
2012-02-09,455.0,457.0,448.0,454.0,6894500,454.0
2012-02-10,455.0,458.0,448.0,452.0,7004500,452.0
2012-02-13,448.0,456.0,448.0,450.0,5056500,450.0
2012-02-14,448.0,450.0,441.0,446.0,6021500,446.0
2012-02-15,448.0,468.0,447.0,461.0,9528500,461.0
2012-02-16,458.0,466.0,456.0,459.0,7115000,459.0
2012-02-17,466.0,479.0,465.0,476.0,8968000,476.0
2012-02-20,485.0,493.0,479.0,482.0,8313500,482.0
2012-02-21,482.0,486.0,476.0,479.0,5617000,479.0
2012-02-22,479.0,480.0,471.0,477.0,7695500,477.0
2012-02-23,479.0,480.0,469.0,472.0,10721000,472.0
2012-02-24,474.0,482.0,470.0,479.0,9164000,479.0
2012-02-27,487.0,491.0,480.0,480.0,7497500,480.0
2012-02-28,471.0,480.0,466.0,479.0,9136500,479.0
2012-02-29,481.0,483.0,466.0,468.0,10041500,468.0
2012-03-01,471.0,473.0,451.0,454.0,13152500,454.0
2012-03-02,459.0,467.0,453.0,464.0,11895500,464.0
2012-03-05,458.0,464.0,452.0,455.0,6926000,455.0
2012-03-06,451.0,451.0,438.0,440.0,12811500,440.0
2012-03-07,433.0,447.0,433.0,446.0,10652500,446.0
2012-03-08,451.0,453.0,447.0,450.0,5612500,450.0
2012-03-09,460.0,462.0,450.0,455.0,12206000,455.0
2012-03-12,458.0,460.0,453.0,454.0,6447000,454.0
2012-03-13,455.0,458.0,450.0,452.0,7881500,452.0
2012-03-14,459.0,459.0,452.0,455.0,5606500,455.0
2012-03-15,455.0,456.0,446.0,447.0,12028000,447.0
2012-03-16,451.0,458.0,448.0,458.0,8889000,458.0
2012-03-19,456.0,458.0,451.0,452.0,5808500,452.0
2012-03-21,451.0,453.0,447.0,449.0,6226000,449.0
2012-03-22,446.0,448.0,441.0,444.0,6370000,444.0
2012-03-23,441.0,443.0,436.0,436.0,6644000,436.0
2012-03-26,439.0,439.0,433.0,434.0,7557000,434.0
2012-03-27,442.0,454.0,441.0,452.0,10626000,452.0
2012-03-28,448.0,451.0,443.0,448.0,5099500,448.0
2012-03-29,450.0,451.0,445.0,449.0,6595000,449.0
2012-03-30,448.0,448.0,439.0,442.0,7235500,442.0
2012-04-02,445.0,445.0,435.0,437.0,6280500,437.0
2012-04-03,440.0,447.0,440.0,445.0,8786000,445.0
2012-04-04,443.0,447.0,435.0,436.0,8213500,436.0
2012-04-05,436.0,440.0,433.0,440.0,7825500,440.0
2012-04-06,436.0,437.0,425.0,427.0,8843500,427.0
2012-04-09,421.0,424.0,416.0,422.0,8317000,422.0
2012-04-10,422.0,427.0,417.0,417.0,7208500,417.0
2012-04-11,413.0,415.0,409.0,412.0,6655500,412.0
2012-04-12,414.0,421.0,413.0,418.0,5290000,418.0
2012-04-13,420.0,424.0,414.0,416.0,5986000,416.0
2012-04-16,412.0,419.0,411.0,418.0,5413000,418.0
2012-04-17,415.0,418.0,413.0,416.0,6454500,416.0
2012-04-18,421.0,430.0,419.0,425.0,8707000,425.0
2012-04-19,421.0,428.0,420.0,423.0,5880000,423.0
2012-04-20,420.0,423.0,417.0,418.0,6455500,418.0
2012-04-23,420.0,422.0,415.0,418.0,5672000,418.0
2012-04-24,416.0,421.0,415.0,418.0,4842000,418.0
2012-04-25,423.0,424.0,416.0,417.0,3772000,417.0
2012-04-26,421.0,422.0,416.0,419.0,3101500,419.0
2012-04-27,418.0,435.0,418.0,422.0,8588500,422.0
2012-05-01,422.0,422.0,409.0,409.0,4588000,409.0
2012-05-02,410.0,411.0,401.0,402.0,5192500,402.0
2012-05-07,394.0,398.0,390.0,390.0,5502500,390.0
2012-05-08,391.0,394.0,387.0,393.0,5766000,393.0
2012-05-09,390.0,391.0,385.0,389.0,4305500,389.0
2012-05-10,385.0,408.0,384.0,401.0,11652000,401.0
2012-05-11,401.0,402.0,380.0,384.0,9887500,384.0
2012-05-14,381.0,386.0,377.0,381.0,5595000,381.0
2012-05-15,375.0,377.0,363.0,368.0,8148000,368.0
2012-05-16,369.0,371.0,360.0,362.0,6567000,362.0
2012-05-17,360.0,377.0,360.0,376.0,5396000,376.0
2012-05-18,366.0,367.0,359.0,360.0,6871000,360.0
2012-05-21,359.0,365.0,358.0,361.0,4161500,361.0
2012-05-22,363.0,372.0,363.0,370.0,6284000,370.0
2012-05-23,368.0,368.0,355.0,355.0,4884000,355.0
2012-05-24,358.0,361.0,351.0,357.0,5410000,357.0
2012-05-25,360.0,361.0,350.0,351.0,4778000,351.0
2012-05-28,353.0,354.0,344.0,349.0,3871500,349.0
2012-05-29,347.0,357.0,344.0,356.0,3326500,356.0
2012-05-30,351.0,354.0,348.0,352.0,6175500,352.0
2012-05-31,345.0,353.0,343.0,346.0,6227000,346.0
2012-06-01,344.0,346.0,335.0,336.0,5516500,336.0
2012-06-04,325.0,328.0,320.0,323.0,6886000,323.0
2012-06-05,323.0,332.0,321.0,331.0,9964000,331.0
2012-06-06,331.0,338.0,324.0,336.0,11810500,336.0
2012-06-07,339.0,342.0,335.0,337.0,6564000,337.0
2012-06-08,335.0,338.0,326.0,329.0,12153500,329.0
2012-06-11,337.0,346.0,336.0,343.0,7387000,343.0
2012-06-12,337.0,339.0,332.0,335.0,9304500,335.0
2012-06-13,343.0,345.0,338.0,339.0,5319000,339.0
2012-06-14,339.0,342.0,335.0,339.0,4275500,339.0
2012-06-15,342.0,346.0,339.0,340.0,4785500,340.0
2012-06-18,351.0,357.0,350.0,352.0,6617000,352.0
2012-06-19,353.0,355.0,345.0,347.0,4341500,347.0
2012-06-20,352.0,353.0,348.0,350.0,5024500,350.0
2012-06-21,355.0,363.0,353.0,356.0,6997500,356.0
2012-06-22,352.0,364.0,351.0,363.0,6915000,363.0
2012-06-25,368.0,369.0,356.0,357.0,5279500,357.0
2012-06-26,352.0,355.0,341.0,346.0,9530000,346.0
2012-06-27,347.0,347.0,337.0,342.0,5301500,342.0
2012-06-28,348.0,349.0,340.0,343.0,7224000,343.0
2012-06-29,339.0,351.0,338.0,349.0,6956000,349.0
2012-07-02,357.0,357.0,350.0,352.0,4249000,352.0
2012-07-03,351.0,355.0,351.0,354.0,5113000,354.0
2012-07-04,357.0,359.0,355.0,357.0,5725000,357.0
2012-07-05,358.0,373.0,358.0,368.0,11845500,368.0
2012-07-06,370.0,382.0,369.0,376.0,16013500,376.0
2012-07-09,373.0,376.0,366.0,368.0,10065500,368.0
2012-07-10,375.0,381.0,363.0,364.0,10424000,364.0
2012-07-11,361.0,361.0,350.0,354.0,8346500,354.0
2012-07-12,353.0,354.0,343.0,345.0,6673000,345.0
2012-07-13,341.0,347.0,339.0,341.0,8673000,341.0
2012-07-17,341.0,341.0,335.0,337.0,5527000,337.0
2012-07-18,336.0,339.0,334.0,336.0,3952500,336.0
2012-07-19,339.0,346.0,338.0,341.0,4518000,341.0
2012-07-20,339.0,341.0,332.0,333.0,4542000,333.0
2012-07-23,329.0,332.0,324.0,325.0,4786000,325.0
2012-07-24,321.0,323.0,316.0,321.0,6136500,321.0
2012-07-25,322.0,322.0,311.0,315.0,5354500,315.0
2012-07-26,316.0,320.0,311.0,316.0,7003500,316.0
2012-07-27,321.0,334.0,321.0,328.0,5710000,328.0
2012-07-30,334.0,335.0,327.0,333.0,4839000,333.0
2012-07-31,334.0,334.0,326.0,333.0,7358000,333.0
2012-08-01,328.0,328.0,313.0,317.0,11919500,317.0
2012-08-02,317.0,323.0,311.0,313.0,5516500,313.0
2012-08-03,312.0,313.0,301.0,310.0,8852000,310.0
2012-08-06,313.0,314.0,307.0,309.0,4224500,309.0
2012-08-07,308.0,322.0,307.0,321.0,7404500,321.0
2012-08-08,324.0,335.0,323.0,326.0,10335500,326.0
2012-08-09,328.0,336.0,327.0,335.0,6967000,335.0
2012-08-10,334.0,341.0,334.0,337.0,7043000,337.0
2012-08-13,333.0,342.0,332.0,340.0,5471000,340.0
2012-08-14,339.0,340.0,326.0,328.0,8312000,328.0
2012-08-15,329.0,329.0,314.0,321.0,6974500,321.0
2012-08-16,321.0,331.0,321.0,329.0,4923000,329.0
2012-08-17,330.0,341.0,330.0,339.0,5155500,339.0
2012-08-20,341.0,349.0,340.0,341.0,5614000,341.0
2012-08-21,338.0,341.0,333.0,336.0,4577000,336.0
2012-08-22,339.0,342.0,329.0,335.0,5466000,335.0
2012-08-23,333.0,339.0,329.0,337.0,6217500,337.0
2012-08-24,330.0,331.0,327.0,329.0,3768500,329.0
2012-08-27,333.0,335.0,328.0,329.0,2998500,329.0
2012-08-28,329.0,329.0,312.0,316.0,10755000,316.0
2012-08-29,314.0,317.0,313.0,315.0,3815000,315.0
2012-08-30,315.0,315.0,309.0,311.0,4901000,311.0
2012-08-31,303.0,310.0,301.0,303.0,7297500,303.0
2012-09-03,302.0,302.0,292.0,296.0,9734500,296.0
2012-09-04,297.0,305.0,296.0,303.0,9331000,303.0
2012-09-05,298.0,298.0,290.0,292.0,5614500,292.0
2012-09-06,293.0,296.0,278.0,280.0,16705500,280.0
2012-09-07,290.0,300.0,288.0,299.0,10869000,299.0
2012-09-10,303.0,305.0,297.0,299.0,7490500,299.0
2012-09-11,296.0,299.0,294.0,299.0,5460000,299.0
2012-09-12,298.0,305.0,297.0,303.0,5790500,303.0
2012-09-13,304.0,312.0,302.0,309.0,5913500,309.0
2012-09-14,319.0,328.0,317.0,323.0,10788500,323.0
2012-09-18,323.0,334.0,323.0,328.0,9894500,328.0
2012-09-19,334.0,337.0,327.0,331.0,8808500,331.0
2012-09-20,329.0,331.0,318.0,322.0,9237500,322.0
2012-09-21,322.0,323.0,314.0,321.0,7885000,321.0
2012-09-24,322.0,325.0,318.0,322.0,6716500,322.0
2012-09-25,322.0,325.0,319.0,325.0,5694000,325.0
2012-09-26,315.0,316.0,308.0,309.0,5572000,309.0
2012-09-27,305.0,306.0,297.0,302.0,8343000,302.0
2012-09-28,305.0,306.0,296.0,299.0,6737500,299.0
2012-10-01,296.0,297.0,289.0,295.0,8066500,295.0
2012-10-02,295.0,301.0,293.0,294.0,7525000,294.0
2012-10-03,295.0,296.0,285.0,290.0,6085000,290.0
2012-10-04,292.0,299.0,289.0,292.0,6525000,292.0
2012-10-05,291.0,297.0,290.0,295.0,6953000,295.0
2012-10-09,292.0,293.0,285.0,287.0,6557500,287.0
2012-10-10,280.0,282.0,278.0,279.0,7570000,279.0
2012-10-11,277.0,285.0,275.0,279.0,7078000,279.0
2012-10-12,280.0,285.0,280.0,281.0,5217500,281.0
2012-10-15,283.0,290.0,279.0,288.0,7001500,288.0
2012-10-16,293.0,302.0,293.0,299.0,7487500,299.0
2012-10-17,305.0,314.0,304.0,309.0,9935000,309.0
2012-10-18,308.0,314.0,304.0,313.0,9084000,313.0
2012-10-19,310.0,316.0,308.0,316.0,8511000,316.0
2012-10-22,309.0,318.0,308.0,316.0,6780500,316.0
2012-10-23,316.0,319.0,311.0,313.0,5726000,313.0
2012-10-24,305.0,311.0,304.0,305.0,6087500,305.0
2012-10-25,307.0,310.0,305.0,310.0,4327000,310.0
2012-10-26,311.0,311.0,299.0,302.0,5938500,302.0
2012-10-29,301.0,310.0,301.0,307.0,7868000,307.0
2012-10-30,307.0,314.0,305.0,305.0,7074000,305.0
2012-10-31,308.0,317.0,306.0,316.0,6441000,316.0
2012-11-01,313.0,330.0,312.0,322.0,12635000,322.0
2012-11-02,321.0,332.0,319.0,332.0,8880500,332.0
