,max,min,val_of_30day,max_after_30day,target,length
2152,1243.0,1006.0,1243.0,1243.0,1.0,48.0
2153,13160.0,11800.0,12120.0,13160.0,1.0,44.0
2154,1661.0,1414.0,1655.0,1661.0,1.0,38.0
2155,4590.0,4236.0,4380.0,4420.0,1.00913242009,35.0
2156,8616.0,7540.0,8094.0,8616.0,1.06449221646,55.0
2157,8494.0,7044.0,7666.0,8083.0,1.0,42.0
2158,584.0,514.0,558.0,562.0,1.0,41.0
2159,851.0,747.0,798.0,798.0,1.0,32.0
2160,397.0,252.0,314.0,397.0,1.0,76.0
2161,830.0,680.0,800.0,810.0,1.0125,43.0
2162,4185.0,3520.0,3925.0,4185.0,1.0,56.0
2163,1620.0,1320.0,1620.0,1620.0,1.0,46.0
2164,2770.0,2057.5,2625.0,2655.0,1.01142857143,40.0
2165,1598.0,1355.0,1441.0,1441.0,1.0,32.0
2166,342.0,318.0,337.0,337.0,1.0,32.0
2167,195.0,170.0,181.0,183.0,1.0,44.0
2168,491.0,349.0,418.0,491.0,1.17464114833,76.0
2169,397.0,368.0,388.0,388.0,1.0,35.0
2170,1415.0,1195.0,1319.0,1415.0,1.07278241092,47.0
2171,932.2,804.5,896.4,925.0,1.03190539938,44.0
2172,692.0,558.0,636.0,692.0,1.08805031447,40.0
2173,299.0,250.0,291.0,299.0,1.0,41.0
2174,526.0,366.0,449.0,526.0,1.0,63.0
2175,2065.0,1887.5,2012.5,2032.5,1.0099378882,35.0
2176,761.0,564.0,706.0,761.0,1.0,56.0
2177,10415.0,8071.0,9741.0,10415.0,1.06919207474,59.0
2178,702.0,605.0,678.0,702.0,1.0,54.0
2179,637.0,592.0,634.0,637.0,1.0047318612,37.0
2180,234.0,195.0,215.0,234.0,1.0,48.0
2181,1247.0,1126.0,1194.0,1194.0,1.0,34.0
2182,1190.0,1053.0,1107.0,1107.0,1.0,33.0
2183,261.0,225.0,252.0,259.0,1.0,47.0
2184,845.0,756.0,830.0,831.0,1.00120481928,35.0
2185,1256.0,982.0,1009.0,1256.0,1.24479682854,111.0
2186,2435.0,2225.0,2415.0,2415.0,1.0,36.0
2187,1592.0,1449.0,1508.0,1592.0,1.0,54.0
2188,5700.0,5030.0,5380.0,5500.0,1.0,39.0
2189,1665.0,1452.0,1557.0,1665.0,1.0,41.0
2190,1820.0,1513.0,1621.0,1820.0,1.1227637261,102.0
2191,3256.0,2977.0,3030.0,3030.0,1.0,31.0
2192,2223.0,1643.0,2087.0,2223.0,1.0,52.0
2193,7163.0,6351.0,6709.0,7109.0,1.0,43.0
2194,2415.0,2210.0,2295.0,2345.0,1.02178649237,37.0
2195,1857.0,1024.0,1248.0,1857.0,1.48798076923,99.0
2196,2283.0,1949.0,2188.0,2257.0,1.03153564899,46.0
2197,168.0,155.0,163.0,163.0,1.0,32.0
2198,1305.0,1148.0,1232.5,1245.5,1.01054766734,42.0
2199,737.0,586.0,698.0,698.0,1.0,43.0
2200,320.0,167.0,196.0,320.0,1.0,104.0
2201,3085.0,2638.0,2954.0,3030.0,1.0,42.0
2202,1687.0,1383.0,1614.0,1687.0,1.0,50.0
2203,549.0,371.0,385.0,549.0,1.0,127.0
2204,1649.0,1428.0,1516.0,1559.0,1.0,37.0
2205,3720.0,3240.0,3670.0,3720.0,1.0136239782,44.0
2206,1086.0,952.0,1024.0,1086.0,1.060546875,51.0
2207,987.0,854.0,961.0,987.0,1.0,53.0
2208,269.0,147.0,182.0,269.0,1.0,83.0
2209,1625.0,1405.0,1545.0,1545.0,1.0,35.0
2210,302.0,267.0,286.0,288.0,1.0,35.0
2211,6511.0,5529.0,6336.0,6511.0,1.02761994949,55.0
2212,1495.0,1150.0,1495.0,1495.0,1.0,41.0
2213,906.0,716.0,884.0,906.0,1.02488687783,45.0
2214,637.0,480.0,530.0,530.0,1.0,33.0
2215,2793.0,2512.0,2726.0,2778.0,1.0,37.0
2216,1429.0,1131.0,1297.5,1429.0,1.10134874759,60.0
2217,583.0,524.0,569.0,570.0,1.0,34.0
2218,1704.0,1491.0,1604.0,1610.0,1.00374064838,36.0
2219,6470.0,5879.0,6304.0,6304.0,1.0,37.0
2220,1086.0,798.0,1029.0,1086.0,1.0,50.0
2221,502.0,448.0,492.0,492.0,1.0,35.0
2222,582.0,494.0,548.0,582.0,1.0,53.0
2223,687.0,561.0,607.0,687.0,1.0,64.0
2224,1628.0,1302.0,1457.0,1457.0,1.0,37.0
2225,903.0,722.0,851.0,903.0,1.0,50.0
2226,2035.0,1813.0,1982.0,2035.0,1.02674066599,61.0
2227,1553.0,1280.0,1462.0,1470.0,1.00547195622,38.0
2228,3060.0,1745.0,2210.0,3060.0,1.38461538462,86.0
2229,584.0,448.0,469.0,584.0,1.24520255864,107.0
2230,383.0,261.0,309.0,309.0,1.0,31.0
2231,4930.0,3960.0,4640.0,4665.0,1.00538793103,33.0
2232,998.0,909.0,974.0,988.0,1.0,44.0
2233,445.0,333.0,415.0,445.0,1.07228915663,55.0
2234,314.0,272.0,295.0,314.0,1.0,50.0
2235,578.0,523.0,534.0,534.0,1.0,31.0
2236,818.0,742.0,762.0,762.0,1.0,31.0
2237,1007.0,893.0,968.0,1007.0,1.0402892562,62.0
2238,819.4,732.0,784.7,787.4,1.0034408054,36.0
2239,2636.0,2321.0,2616.0,2636.0,1.0,44.0
2240,2351.5,2042.0,2114.0,2114.0,1.0,32.0
2241,1740.0,1527.0,1621.0,1715.0,1.0,39.0
2242,2861.0,641.0,743.0,2861.0,3.85060565276,219.0
2243,1110.0,940.0,960.0,1110.0,1.15625,64.0
2244,462.0,413.0,425.0,425.0,1.0,32.0
2245,68.0,52.0,62.0,63.0,1.0,37.0
2246,623.0,303.0,465.0,623.0,1.33978494624,87.0
2247,1517.0,1408.0,1474.0,1478.0,1.00271370421,38.0
2248,534.0,438.0,481.0,534.0,1.0,53.0
2249,1285.0,1188.0,1275.0,1285.0,1.00784313725,36.0
2250,2096.0,1771.0,2030.0,2030.0,1.0,38.0
2251,3040.0,2705.0,2980.0,2998.0,1.0,35.0
2252,658.0,568.0,634.0,658.0,1.03785488959,47.0
2253,514.0,364.0,415.0,514.0,1.23855421687,90.0
2254,1588.0,1425.0,1580.0,1585.0,1.00316455696,46.0
2255,3040.0,2565.0,2882.0,3040.0,1.05482303956,73.0
2256,2770.0,1740.0,2180.0,2770.0,1.27064220183,83.0
2257,3070.0,2040.0,2710.0,3070.0,1.13284132841,44.0
2258,1228.0,1023.0,1177.0,1228.0,1.0,52.0
2259,1345.5,1214.5,1257.0,1298.0,1.03261734288,40.0
2260,413.0,377.0,402.0,408.0,1.0,37.0
2261,4140.0,2448.0,3225.0,4140.0,1.28372093023,89.0
2262,1043.0,895.0,1030.0,1034.0,1.0,37.0
2263,2220.0,1560.0,1950.0,2220.0,1.13846153846,88.0
2264,2677.0,2001.5,2440.5,2599.0,1.06494570785,51.0
2265,741.0,413.0,468.0,741.0,1.58333333333,157.0
2266,2488.0,1943.0,2007.0,2488.0,1.23966118585,91.0
2267,479.0,430.0,464.0,469.0,1.0,35.0
2268,2360.0,1862.0,2225.0,2225.0,1.0,36.0
2269,4050.0,3890.0,3970.0,3970.0,1.0,35.0
2270,1690.0,1540.0,1610.0,1690.0,1.04968944099,52.0
2271,258.8,226.0,249.0,258.8,1.03935742972,80.0
2272,940.0,790.0,940.0,940.0,1.0,41.0
2273,1299.5,1064.0,1267.5,1296.0,1.0224852071,57.0
2274,2941.0,1970.0,2577.0,2941.0,1.0,57.0
2275,492.0,396.0,451.0,451.0,1.0,38.0
2276,5830.0,5371.0,5520.0,5625.0,1.01902173913,35.0
2277,364.0,311.0,343.0,352.0,1.0,51.0
2278,3770.0,3245.0,3705.0,3770.0,1.01754385965,51.0
2279,1136.0,520.0,723.0,1136.0,1.0,130.0
2280,3665.0,3280.0,3530.0,3590.0,1.0,36.0
2281,4380.0,3465.0,3925.0,4380.0,1.11592356688,76.0
2282,1142.0,973.0,1133.0,1133.0,1.0,45.0
2283,1029.0,855.0,1018.0,1018.0,1.0,45.0
2284,4945.0,4295.0,4890.0,4890.0,1.0,36.0
2285,3390.0,2790.0,3235.0,3390.0,1.04791344668,51.0
2286,390.0,340.0,381.0,390.0,1.0,40.0
2287,4630.0,4300.0,4455.0,4630.0,1.0,44.0
2288,2861.0,2376.0,2529.5,2529.5,1.0,32.0
2289,263.0,208.0,252.0,263.0,1.0,57.0
2290,237.0,129.0,212.0,213.0,1.0,47.0
2291,2330.0,1827.0,2202.0,2330.0,1.05812897366,55.0
2292,299.0,233.0,299.0,299.0,1.0,42.0
2293,2067.0,1754.0,2034.0,2067.0,1.01622418879,41.0
2294,9350.0,6878.0,7848.0,9350.0,1.19138634047,71.0
2295,22815.0,20445.0,21985.0,22185.0,1.00909711167,38.0
2296,371.0,289.0,352.0,371.0,1.0,57.0
2297,874.0,798.0,874.0,874.0,1.0,40.0
2298,3650.0,3075.0,3500.0,3650.0,1.0,62.0
2299,1414.0,1240.0,1340.0,1340.0,1.0,37.0
2300,6004.0,5530.0,6000.0,6004.0,1.00066666667,40.0
2301,2495.0,1612.0,1844.0,2495.0,1.35303687636,90.0
2302,3885.0,3055.0,3600.0,3605.0,1.0,41.0
2303,1460.0,1300.0,1380.0,1380.0,1.0,33.0
2304,1158.0,1051.0,1114.0,1158.0,1.039497307,63.0
2305,892.0,807.0,878.0,892.0,1.0,49.0
2306,744.0,460.0,628.0,744.0,1.0,88.0
2307,3090.0,2680.0,2910.0,3060.0,1.05154639175,44.0
2308,486.0,435.0,469.0,486.0,1.03624733475,39.0
2309,6636.0,4804.5,4836.0,6636.0,1.37220843672,99.0
2310,2625.5,2285.5,2529.5,2562.0,1.01284838901,44.0
2311,135.0,110.0,134.0,135.0,1.0,54.0
2312,1620.0,1420.0,1520.0,1520.0,1.0,33.0
2313,341.5,252.6,296.0,341.5,1.15371621622,104.0
2314,382.0,318.0,332.0,333.0,1.0,33.0
2315,475.0,385.0,445.0,449.0,1.0,39.0
2316,530.0,493.0,505.0,511.0,1.0,34.0
2317,1254.0,946.0,1000.0,1000.0,1.0,31.0
2318,2350.0,2059.0,2340.0,2340.0,1.0,46.0
2319,1750.5,1660.0,1676.5,1693.5,1.01014017298,36.0
2320,770.0,691.0,709.0,717.0,1.01128349788,34.0
2321,1362.0,1162.0,1319.5,1362.0,1.03220917014,35.0
2322,3050.0,2620.0,2995.0,3050.0,1.0183639399,39.0
2323,829.0,734.0,811.0,821.0,1.0,35.0
2324,1525.0,1359.0,1502.0,1502.0,1.0,37.0
2325,1067.0,979.0,1028.0,1067.0,1.0,45.0
2326,196.0,165.0,191.0,191.0,1.0,41.0
2327,2539.0,1727.0,2201.0,2539.0,1.15356656065,68.0
2328,905.0,606.0,683.0,905.0,1.0,91.0
2329,3420.0,2860.0,3245.0,3420.0,1.0,61.0
2330,853.0,706.0,840.0,845.0,1.0,36.0
2331,1078.0,935.0,1043.0,1078.0,1.03355704698,58.0
2332,1083.0,1004.0,1015.0,1032.0,1.01674876847,33.0
2333,1871.0,1409.0,1832.0,1846.0,1.0076419214,44.0
2334,334.0,277.0,325.0,334.0,1.0,35.0
2335,246.0,224.0,232.0,240.0,1.0,37.0
2336,480.0,398.0,473.0,480.0,1.0,53.0
2337,2799.0,2110.0,2573.0,2592.0,1.0,40.0
2338,2566.0,2130.0,2506.0,2506.0,1.0,37.0
2339,1869.0,1724.0,1796.0,1827.0,1.01726057906,39.0
2340,2884.0,2540.0,2812.0,2812.0,1.0,33.0
2341,2371.0,1399.0,2091.0,2371.0,1.0,69.0
2342,1236.0,975.5,1199.0,1229.5,1.02543786489,44.0
2343,859.0,716.0,859.0,859.0,1.0,47.0
2344,469.0,365.0,452.0,459.0,1.01548672566,45.0
2345,325.0,293.1,302.0,302.5,1.00165562914,33.0
2346,379.0,310.0,373.0,379.0,1.0,45.0
2347,478.0,407.0,426.0,478.0,1.0,54.0
2348,1658.0,1413.0,1647.0,1647.0,1.0,34.0
2349,1731.0,1613.0,1695.0,1731.0,1.02123893805,53.0
2350,233.0,206.0,232.0,233.0,1.0,49.0
2351,1348.0,1186.0,1333.0,1348.0,1.0112528132,56.0
2352,4905.0,4420.0,4530.0,4530.0,1.0,32.0
2353,951.0,680.0,831.0,838.0,1.00842358604,39.0
2354,1054.0,810.0,1004.0,1054.0,1.04980079681,59.0
2355,10880.0,9680.0,10250.0,10880.0,1.06146341463,59.0
2356,285.0,207.0,266.0,285.0,1.0,74.0
2357,476.0,405.0,472.0,476.0,1.0,42.0
2358,2827.0,2180.0,2718.0,2827.0,1.04010301692,50.0
2359,1809.0,1438.0,1642.0,1809.0,1.10170523752,65.0
2360,3400.0,2305.0,2895.0,3400.0,1.17443868739,65.0
2361,1237.0,1014.0,1224.0,1237.0,1.01062091503,55.0
2362,212.0,176.0,191.0,212.0,1.0,88.0
2363,2624.0,2221.0,2520.0,2585.0,1.0,34.0
2364,251.0,204.0,240.0,240.0,1.0,58.0
2365,431.0,230.0,309.0,431.0,1.0,157.0
2366,1492.5,1036.25,1080.0,1492.5,1.38194444444,106.0
2367,614.0,495.0,576.0,614.0,1.0,57.0
2368,12545.0,11025.0,11025.0,11025.0,1.0,31.0
2369,647.0,512.0,610.0,610.0,1.0,33.0
2370,778.0,459.0,504.0,778.0,1.0,125.0
2371,769.0,506.0,597.0,769.0,1.28810720268,88.0
2372,265.0,233.0,239.0,239.0,1.0,32.0
2373,437.0,219.0,327.0,437.0,1.0,75.0
2374,1719.0,1458.0,1546.0,1719.0,1.11190168176,59.0
2375,896.0,744.0,882.0,896.0,1.0,63.0
2376,1657.0,1396.0,1637.0,1657.0,1.0,48.0
2377,458.0,400.0,429.0,458.0,1.0,48.0
2378,1205.0,994.0,1143.0,1143.0,1.0,33.0
2379,2920.0,2380.0,2850.0,2920.0,1.02456140351,50.0
2380,1202.0,987.0,1140.0,1150.0,1.00877192982,35.0
2381,2357.5,1625.5,1962.5,2357.5,1.20127388535,66.0
2382,4980.0,3490.0,4190.0,4980.0,1.0,68.0
2383,3840.0,3445.0,3500.0,3500.0,1.0,32.0
2384,634.0,462.0,564.0,634.0,1.0,86.0
2385,3205.0,2263.0,2593.0,3205.0,1.23602005399,88.0
2386,376.0,312.0,354.0,376.0,1.0,55.0
2387,1731.0,1449.0,1693.0,1693.0,1.0,51.0
2388,2488.0,2287.0,2374.0,2374.0,1.0,32.0
2389,1260.0,1169.0,1190.0,1190.0,1.0,31.0
2390,749.0,647.0,727.0,731.0,1.00550206327,36.0
2391,2750.0,2050.0,2675.0,2675.0,1.0,38.0
2392,6000.0,4740.0,5400.0,6000.0,1.0,50.0
2393,412.0,344.0,384.0,412.0,1.0,55.0
2394,1530.0,1263.0,1492.0,1530.0,1.0254691689,62.0
2395,5057.0,4719.0,4930.0,4930.0,1.0,35.0
2396,1774.0,1469.0,1594.0,1774.0,1.11292346299,79.0
2397,1182.0,557.0,681.0,1182.0,1.0,120.0
2398,1896.0,1602.0,1824.0,1896.0,1.0,56.0
2399,776.0,720.0,774.0,776.0,1.00258397933,39.0
2400,259.0,219.0,232.0,232.0,1.0,31.0
2401,4620.0,3135.0,4620.0,4620.0,1.0,56.0
2402,255.0,157.0,201.0,255.0,1.0,74.0
2403,587.0,563.0,574.0,575.0,1.00174216028,35.0
2404,3850.0,2770.0,3825.0,3850.0,1.00653594771,47.0
2405,655.0,425.0,525.0,655.0,1.24761904762,66.0
2406,4330.0,3500.0,3884.0,4330.0,1.11483007209,95.0
2407,2090.0,1566.5,1735.5,2090.0,1.20426390089,84.0
2408,959.0,793.0,959.0,959.0,1.0,53.0
2409,626.0,474.0,596.0,606.0,1.0,35.0
2410,183.0,163.0,163.0,177.0,1.08588957055,45.0
2411,2012.0,1778.0,1988.5,2012.0,1.01181795323,49.0
2412,1800.0,1410.0,1590.0,1590.0,1.0,32.0
2413,65.0,55.0,61.0,65.0,1.0,67.0
2414,492.0,397.0,421.0,492.0,1.0,56.0
2415,3400.0,2750.0,3265.0,3400.0,1.04134762634,48.0
2416,2336.0,1854.0,2310.0,2336.0,1.01125541126,49.0
2417,2099.0,1823.0,1989.0,2099.0,1.0,50.0
2418,1287.0,885.0,1100.0,1287.0,1.0,70.0
2419,2439.0,2136.0,2346.0,2398.0,1.0,37.0
2420,6640.0,4790.0,6590.0,6640.0,1.0,44.0
2421,5820.0,5060.0,5370.0,5820.0,1.08379888268,68.0
2422,838.33,711.67,811.67,838.33,1.032845861,46.0
2423,3385.0,3055.0,3100.0,3385.0,1.09193548387,78.0
2424,3730.0,3290.0,3470.0,3730.0,1.07492795389,48.0
2425,421.0,315.0,383.0,421.0,1.0,60.0
2426,2730.0,2164.0,2621.0,2621.0,1.0,34.0
2427,3364.0,2208.0,2774.0,3364.0,1.21268925739,70.0
2428,942.0,809.0,909.0,909.0,1.0,40.0
2429,2692.0,2130.0,2518.0,2692.0,1.06910246227,55.0
2430,1402.0,874.0,1193.0,1402.0,1.0,90.0
2431,664.0,521.0,642.0,664.0,1.0,55.0
2432,917.0,760.0,813.0,917.0,1.12792127921,57.0
2433,2888.0,1569.0,1909.0,2888.0,1.0,90.0
2434,6980.0,5240.0,6300.0,6900.0,1.0,52.0
2435,842.0,433.0,534.0,842.0,1.0,141.0
2436,2110.0,1966.0,2090.0,2110.0,1.00956937799,46.0
2437,1402.0,978.0,1328.0,1402.0,1.05572289157,50.0
2438,257.0,199.0,252.0,257.0,1.0,55.0
2439,1168.0,1027.0,1149.0,1149.0,1.0,36.0
2440,838.0,693.0,746.0,746.0,1.0,31.0
2441,437.0,302.0,406.0,432.0,1.0,50.0
2442,397.0,353.0,384.0,397.0,1.0,39.0
2443,4630.0,4115.0,4460.0,4480.0,1.00448430493,34.0
2444,17540.0,11280.0,16920.0,17540.0,1.0,51.0
2445,1827.5,1725.0,1757.5,1757.5,1.0,37.0
2446,1723.0,1035.0,1723.0,1723.0,1.0,44.0
2447,387.0,240.0,283.0,320.0,1.0,37.0
2448,221.0,184.0,192.0,221.0,1.0,56.0
2449,1690.0,818.0,996.0,1690.0,1.69678714859,106.0
2450,3950.0,2680.0,3480.0,3950.0,1.13505747126,65.0
2451,384.0,273.0,369.0,383.0,1.0,54.0
2452,3430.0,3065.0,3430.0,3430.0,1.0,47.0
2453,940.0,868.0,928.0,930.0,1.00215517241,39.0
2454,1839.0,1465.0,1628.0,1839.0,1.12960687961,68.0
2455,2280.0,1575.0,1817.0,2280.0,1.0,71.0
2456,658.1,606.0,635.3,635.3,1.0,33.0
2457,2899.0,2660.0,2843.0,2891.0,1.01688357369,37.0
2458,1083.0,766.0,878.0,1083.0,1.0,108.0
2459,3525.0,2960.0,3495.0,3495.0,1.0,41.0
2460,1127.0,971.0,1096.0,1127.0,1.02828467153,42.0
2461,1155.0,963.0,1125.0,1155.0,1.0,55.0
2462,610.0,479.0,587.0,605.0,1.0,47.0
2463,1280.0,982.0,1056.0,1280.0,1.21212121212,88.0
2464,345.0,315.0,315.0,315.0,1.0,31.0
2465,2949.0,2283.0,2520.0,2949.0,1.17023809524,67.0
2466,541.0,419.0,507.0,541.0,1.0,77.0
2467,303.0,158.0,189.0,303.0,1.0,91.0
2468,1037.0,782.0,911.0,1037.0,1.0,86.0
2469,1732.5,1431.0,1603.0,1616.0,1.00810979414,38.0
2470,1801.0,1662.0,1747.0,1747.0,1.0,35.0
2471,1935.0,1765.0,1875.0,1875.0,1.0,34.0
2472,261.1,243.7,247.9,249.2,1.00524405002,33.0
2473,808.0,640.0,710.0,808.0,1.0,64.0
2474,1059.0,859.0,958.0,1059.0,1.10542797495,99.0
2475,2240.0,1975.0,2170.0,2240.0,1.03225806452,43.0
2476,3000.0,2546.0,2887.0,3000.0,1.03914097679,48.0
2477,990.0,905.0,933.0,935.0,1.00214362272,35.0
2478,409.0,376.0,409.0,409.0,1.0,49.0
2479,558.0,488.0,538.0,543.0,1.0092936803,47.0
2480,3175.0,2375.0,2585.0,2675.0,1.03481624758,37.0
2481,994.0,650.0,770.0,994.0,1.0,87.0
2482,563.0,517.0,524.0,524.0,1.0,31.0
2483,3957.0,2597.5,3344.0,3957.0,1.18331339713,95.0
2484,1442.0,1234.0,1392.0,1441.0,1.03520114943,47.0
2485,291.0,94.0,108.0,291.0,2.0,168.0
2486,1143.0,1046.0,1084.0,1084.0,1.0,31.0
2487,704.0,466.0,612.0,704.0,1.15032679739,66.0
2488,1728.0,1158.0,1422.0,1728.0,1.21518987342,79.0
2489,1281.0,1108.0,1192.0,1192.0,1.0,35.0
2490,720.0,605.0,702.0,720.0,1.0,61.0
2491,1821.0,1516.0,1786.0,1821.0,1.0,52.0
2492,1196.0,1001.0,1078.0,1196.0,1.0,76.0
2493,724.0,567.0,604.0,724.0,1.0,53.0
2494,855.0,762.0,833.0,855.0,1.02641056423,58.0
2495,449.0,204.0,298.0,449.0,1.0,89.0
2496,1193.0,1025.0,1179.0,1193.0,1.0,59.0
2497,2540.0,1715.0,2390.0,2540.0,1.0,56.0
2498,1218.0,960.0,1116.0,1218.0,1.0,77.0
2499,1897.0,1402.0,1530.0,1897.0,1.0,68.0
2500,9220.0,7120.0,8110.0,9220.0,1.0,70.0
2501,1009.0,671.0,872.0,1009.0,1.15711009174,66.0
2502,386.0,245.0,352.0,386.0,1.0,68.0
2503,3190.0,2788.0,3165.0,3190.0,1.0,43.0
2504,1280.0,1050.0,1200.0,1230.0,1.025,48.0
2505,4643.0,4124.0,4420.0,4643.0,1.05045248869,47.0
2506,1695.0,1273.5,1477.0,1695.0,1.14759647935,68.0
2507,601.0,486.0,579.0,601.0,1.0,61.0
2508,286.0,250.0,260.0,260.0,1.0,32.0
2509,1416.5,1099.5,1243.0,1416.5,1.13958165728,71.0
2510,6120.0,5290.0,5940.0,5940.0,1.0,37.0
2511,1363.0,1243.0,1310.0,1310.0,1.0,33.0
2512,1185.0,801.0,1033.0,1185.0,1.0,70.0
2513,4230.0,3840.0,4110.0,4160.0,1.01216545012,41.0
2514,630.0,584.0,610.0,617.0,1.01147540984,38.0
2515,671.0,378.0,459.0,671.0,1.0,111.0
2516,3520.0,2980.0,3370.0,3430.0,1.0178041543,40.0
2517,1895.0,1724.0,1884.0,1895.0,1.00583864119,56.0
2518,388.0,306.0,322.0,388.0,1.0,81.0
2519,951.0,805.0,890.0,951.0,1.0,76.0
2520,1689.0,1201.0,1330.0,1689.0,1.26992481203,113.0
2521,1942.5,1782.5,1922.5,1942.5,1.01040312094,40.0
2522,472.0,358.0,365.0,472.0,1.0,105.0
2523,1083.0,604.0,837.0,1083.0,1.0,50.0
2524,1255.0,1040.0,1240.0,1240.0,1.0,38.0
2525,1027.0,753.0,928.0,1027.0,1.0,59.0
2526,1750.0,1470.0,1750.0,1750.0,1.0,44.0
2527,296.0,218.0,284.0,296.0,1.0,60.0
2528,188.0,107.0,177.0,177.0,1.0,57.0
2529,2225.0,2038.0,2146.0,2225.0,1.03681267474,63.0
2530,1163.0,522.0,675.0,1163.0,1.0,114.0
2531,949.0,862.0,908.0,949.0,1.0,49.0
2532,207.0,116.0,132.0,207.0,1.0,126.0
2533,815.0,205.0,293.0,815.0,2.0,83.0
2534,1118.0,538.0,822.0,1118.0,1.3600973236,68.0
2535,760.0,638.0,736.0,760.0,1.0,54.0
2536,503.0,465.0,492.0,492.0,1.0,39.0
2537,1675.0,1400.0,1535.0,1535.0,1.0,32.0
2538,1122.0,1039.0,1103.0,1122.0,1.0,39.0
2539,407.0,341.0,388.0,407.0,1.0,58.0
2540,452.0,335.0,377.0,452.0,1.0,152.0
2541,632.0,560.0,614.0,632.0,1.0,51.0
2542,2015.0,1481.0,1546.0,1546.0,1.0,31.0
2543,3209.5,2582.5,3100.0,3109.0,1.00290322581,48.0
2544,2656.0,2276.0,2577.0,2644.0,1.0,39.0
2545,621.0,221.0,289.0,621.0,2.0,75.0
2546,2700.0,2445.0,2555.0,2555.0,1.0,34.0
2547,1798.0,1494.0,1791.5,1798.0,1.00362824449,48.0
2548,1870.0,1749.0,1749.0,1749.0,1.0,31.0
2549,486.0,427.0,450.0,450.0,1.0,32.0
2550,1507.0,1390.0,1428.0,1440.0,1.00840336134,38.0
2551,3005.0,2666.0,2888.0,2911.0,1.00796398892,41.0
2552,897.5,679.6,713.3,897.5,1.25823636619,124.0
2553,729.0,647.0,728.0,728.0,1.0,43.0
2554,1163.0,943.0,1153.0,1163.0,1.0,51.0
2555,1219.0,1028.0,1217.0,1219.0,1.0,45.0
2556,1368.0,794.0,844.0,1368.0,1.62085308057,145.0
2557,3532.5,2797.5,3149.5,3532.5,1.12160660422,101.0
2558,691.0,616.0,662.0,683.0,1.0,40.0
2559,1564.0,1379.0,1526.0,1564.0,1.0249017038,51.0
2560,1091.0,859.0,1040.0,1091.0,1.0,52.0
2561,1120.0,600.0,970.0,1120.0,1.15463917526,76.0
2562,331.0,300.0,324.0,331.0,1.0,52.0
2563,119.0,66.0,93.0,119.0,1.0,88.0
2564,276.0,209.0,271.0,275.0,1.0,60.0
2565,1250.0,1035.0,1223.0,1250.0,1.02207686018,49.0
2566,1433.0,1197.0,1388.0,1388.0,1.0,33.0
2567,403.0,309.0,356.0,403.0,1.0,69.0
2568,389.0,253.0,313.0,389.0,1.0,58.0
2569,1166.0,828.0,1063.0,1166.0,1.09689557855,60.0
2570,3075.0,1374.0,1779.0,3075.0,1.72849915683,131.0
2571,828.0,769.0,801.0,825.0,1.0,39.0
2572,1640.0,907.0,1019.0,1640.0,1.0,146.0
2573,384.0,321.0,366.0,384.0,1.0,55.0
2574,7229.0,6242.0,7156.0,7229.0,1.0,38.0
2575,544.0,517.0,517.0,517.0,1.0,31.0
2576,607.0,536.0,583.0,583.0,1.0,34.0
2577,364.0,272.0,333.0,333.0,1.0,37.0
2578,1076.0,974.0,1070.0,1076.0,1.00560747664,55.0
2579,776.0,666.0,743.0,776.0,1.0,73.0
2580,706.0,600.0,666.0,666.0,1.0,32.0
2581,2977.0,2442.0,2847.0,2847.0,1.0,37.0
2582,2450.0,1996.0,2289.0,2450.0,1.0,48.0
2583,268.0,187.0,246.0,268.0,1.0,58.0
2584,530.0,360.0,376.0,530.0,1.0,94.0
2585,1376.0,1258.0,1328.0,1337.0,1.0,34.0
2586,3760.0,3180.0,3690.0,3760.0,1.0,55.0
2587,8790.0,8190.0,8670.0,8790.0,1.01384083045,38.0
2588,551.0,440.0,515.0,551.0,1.0,67.0
2589,368.0,318.0,350.0,350.0,1.0,38.0
2590,391.0,350.0,358.0,388.0,1.0,43.0
2591,1202.0,906.0,1046.0,1202.0,1.14913957935,84.0
2592,386.0,298.0,320.0,386.0,1.0,111.0
2593,548.0,474.0,544.0,548.0,1.00735294118,43.0
2594,873.0,676.0,732.0,873.0,1.19262295082,88.0
2595,4018.0,3481.0,3894.0,4018.0,1.03184386235,49.0
2596,2070.0,1334.0,1580.0,2070.0,1.0,82.0
2597,1425.0,1079.0,1233.0,1425.0,1.0,99.0
2598,5140.0,4635.0,5120.0,5140.0,1.00390625,43.0
2599,421.0,373.0,383.0,383.0,1.0,31.0
2600,2215.33,2033.33,2053.66,2053.66,1.0,31.0
2601,4515.0,3575.0,4125.0,4515.0,1.0,76.0
2602,828.0,755.0,815.0,823.0,1.00981595092,36.0
2603,989.0,744.0,788.0,989.0,1.0,87.0
2604,2276.0,2026.0,2026.0,2026.0,1.0,31.0
2605,3135.0,2849.5,2983.0,2983.0,1.0,35.0
2606,1851.0,1507.0,1811.0,1851.0,1.0,48.0
2607,292.0,254.0,279.0,292.0,1.0,46.0
2608,2187.5,1840.0,2102.5,2187.5,1.04042806183,59.0
2609,2560.0,2250.0,2470.0,2560.0,1.03643724696,49.0
2610,1345.0,1124.0,1345.0,1345.0,1.0,41.0
2611,516.0,461.0,511.0,511.0,1.0,35.0
